,Year,Month,Day,Hour,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Season,comp_0,comp_1,comp_2,comp_3,comp_4
4380,2019,7,2,12,6,5,24.5,988.2,0.0,2,0.1161829947268738,1.5616450059998204,-0.3289970379742324,0.5452365889661793,-0.7714611234935644
4381,2019,7,2,13,4,5,24.5,987.9,0.0,2,-0.3420950407444332,1.7178085022432452,-0.29799632049879843,0.5091865112614937,-0.2549145932728037
4382,2019,7,2,14,3,6,25.1,987.7,0.0,2,-0.3839706871389192,2.0249129663586727,-0.41078556438952646,0.7799027986980452,0.12853033655233895
4383,2019,7,2,15,2,7,26.0,987.7,0.0,2,-0.4461564592279709,2.354119952171272,-0.5222633203345801,1.0656370690003203,0.48656258942283614
4384,2019,7,2,16,1,5,25.6,987.4,0.0,2,-1.0568679059054609,2.060963275490084,-0.2507758286889242,0.44228884929196854,0.4621916278696246
4385,2019,7,2,17,1,5,24.8,987.4,0.0,2,-1.0347856295631948,1.9830499755370652,-0.2514888755540419,0.4484628405744013,0.5058115382882595
4386,2019,7,2,18,1,4,22.6,987.7,0.0,2,-1.1929210383026145,1.5893069524057912,-0.12332024744176193,0.19373603384618904,0.45656068122618276
4387,2019,7,2,19,2,4,20.8,988.1,0.0,2,-0.9291334888796335,1.3270265721582721,-0.13911984241192443,0.24731909007980263,0.2851132013731574
4388,2019,7,2,20,2,3,19.8,988.7,0.0,2,-1.1384362202317801,1.0394810502787106,-0.00831550094508473,0.009331140822900017,0.15684966286163965
4389,2019,7,2,21,3,3,19.1,989.1,0.0,2,-0.9050118007794153,0.8843314574665928,-0.02313465647571044,0.054424959043168644,-0.07457519381700854
4390,2019,7,2,22,4,3,18.5,989.5,0.0,2,-0.6743476658698336,0.7389210271486027,-0.03786468114819641,0.09874702835313322,-0.31145253929798616
4391,2019,7,2,23,2,1,16.6,989.6,0.0,2,-1.5058743603233402,0.3581925052678792,0.25065746863403426,-0.4833836151622244,-0.020664732711949615
4392,2019,7,3,0,1,1,15.6,989.9,0.0,2,-1.734476394780155,0.3228739554315909,0.26761573337567923,-0.45469139831908384,0.2717591966894879
4393,2019,7,3,1,0,0,14.0,990.0,0.0,2,-2.1353052104953725,0.06742639683309741,0.41155848153170044,-0.7364070447606248,0.4503304745607311
4394,2019,7,3,2,1,0,13.8,990.4,0.0,2,-1.9156822137569245,-0.039027383508382966,0.39718498029177335,-0.6951719710918766,0.1916431738704361
4395,2019,7,3,3,0,2,12.7,990.7,0.0,2,-1.7398884425083254,0.2535329033264978,0.15692738630633954,-0.07029775103868102,0.800765181857854
4396,2019,7,3,4,1,3,13.4,991.2,0.0,2,-1.3503048821067198,0.39998310212220745,0.015314746540827933,0.27036332438552346,0.6441006715645915
4397,2019,7,3,5,1,3,15.4,991.5,0.0,2,-1.423554481061713,0.5840939033269389,0.018663506760505395,0.2809281905744003,0.5214680796965155
4398,2019,7,3,6,3,3,17.2,991.5,0.0,2,-0.9969176592611712,0.6139077806556276,-0.012298998325297484,0.27708694349864416,-0.07964043314467893
4399,2019,7,3,7,2,4,18.4,991.8,0.0,2,-1.0854281930778997,0.9616598052727924,-0.1219432186390487,0.5865058114649653,0.2484515374973411
