,Time,Adres,Miasto,dlug,szer,Miejsce.zdarzenie,Rodzaj.zdarzenia,ucz1,ucz1_plec,ucz1_pod_wplywem,Ucz1DOB,ucz2,ucz2_plec,ucz2_pod_wplywem,Ucz2DOB,dzielnica,rok,miesiac,dzien,godzina,dzien_tyg,dzien_tyg_name
145,2019-07-10 09:30:00,GDAŃSK HALLERA  / KOŚCIUSZKI,Gdańsk,18.6224497,54.3990535,6,6,1,2,1,60,2,2,1,56,Wrzeszcz Dolny,2019,7,10,9,2,Wednesday
146,2019-07-11 06:45:00,GDAŃSK ALEJA JANA PAWŁA II  1,Gdańsk,18.6021029,54.39576260000001,2,1,1,2,1,25,0,0,0,0,Zaspa-Rozstaje,2019,7,11,6,3,Thursday
147,2019-07-11 11:55:00,GDAŃSK WAJDELOTY  14,Gdańsk,18.608409100000006,54.3813843,3,2,1,1,1,34,0,0,0,0,Wrzeszcz Dolny,2019,7,11,11,3,Thursday
148,2019-07-11 16:10:00,GDAŃSK SANDOMIERSKA  55,Gdańsk,18.6474464,54.3346215,1,1,1,2,1,36,2,2,1,33,Orunia-w. Wojciech-Lipce,2019,7,11,16,3,Thursday
149,2019-07-12 13:10:00,GDAŃSK IGIELNICKA  1,Gdańsk,18.653594739781184,54.35362415,1,4,1,2,1,17,2,2,1,51,ródmiecie,2019,7,12,13,4,Friday
150,2019-07-12 22:30:00,GDAŃSK HUBALA  / CHRZANOWSKIEGO,Gdańsk,18.5850842,54.38233960000001,1,1,1,2,1,22,2,2,1,26,Strzy¿a,2019,7,12,22,4,Friday
151,2019-07-12 20:30:00,GDAŃSK CIENISTA,Gdańsk,18.6286577,54.3377856,3,9,1,2,1,17,0,0,0,0,Che³m,2019,7,12,20,4,Friday
152,2019-07-15 09:20:00,GDAŃSK STRZELECKA  / NOWE OGRODY,Gdańsk,18.63888,54.351463,1,1,1,2,1,61,2,2,1,68,ródmiecie,2019,7,15,9,0,Monday
153,2019-07-14 10:55:00,GDAŃSK 3 MAJA  / HUCISKO,Gdańsk,18.6415935,54.3489649,4,2,1,2,1,60,0,0,0,0,ródmiecie,2019,7,14,10,6,Sunday
154,2019-07-14 16:45:00,GDAŃSK DRAGANA  / WITOSA,Gdańsk,18.61143898733949,54.34009305,2,6,1,2,1,25,2,2,1,29,Che³m,2019,7,14,16,6,Sunday
155,2019-07-15 12:30:00,GDAŃSK ALEJA GRUNWALDZKA  114,Gdańsk,18.603777895125877,54.37918815,3,1,1,2,1,21,2,2,1,45,Wrzeszcz Górny,2019,7,15,12,0,Monday
156,2019-07-15 17:30:00,GDAŃSK CHŁOPSKA  / KOŁOBRZESKA,Gdańsk,18.5883884,54.4108171,2,1,1,1,1,58,2,2,1,51,Przymorze Ma³e,2019,7,15,17,0,Monday
157,2019-07-10 15:20:00,GDAŃSK MOTŁAWSKA  14,Gdańsk,18.6592068,54.3483157,1,8,1,0,0,0,0,0,1,0,ródmiecie,2019,7,10,15,2,Wednesday
158,2019-07-17 21:30:00,GDAŃSK ŻOŁNIERZY WYKLĘTYCH  / POTOKOWA,Gdańsk,18.60173216821489,54.3840045,1,1,1,2,2,31,2,2,1,70,Wrzeszcz Dolny,2019,7,17,21,2,Wednesday
159,2019-07-18 12:30:00,GDAŃSK SUCHARSKIEGO,Gdańsk,18.6908785,54.3597911,6,1,1,2,1,10,1,1,1,38,Przeróbka,2019,7,18,12,3,Thursday
160,2019-07-18 17:30:00,GDAŃSK SŁOWACKIEGO  / KADETÓW,Gdańsk,18.5897603,54.380049,2,1,1,1,1,24,2,2,1,45,Wrzeszcz Górny,2019,7,18,17,3,Thursday
161,2019-07-19 07:30:00,GDAŃSK ŚWIĘTOKRZYSKA  / HAVLA,Gdańsk,18.5856317,54.317628000000006,2,1,1,2,1,42,2,1,1,36,Ujecisko-£ostowice,2019,7,19,7,4,Friday
162,2019-07-19 17:30:00,GDAŃSK OBROŃCÓW WYBRZEŻA  21,Gdańsk,18.6002699,54.4102316,2,1,1,2,1,13,2,1,1,28,Przymorze Wielkie,2019,7,19,17,4,Friday
163,2019-07-19 17:50:00,GDAŃSK UCZNIOWSKA  / KOCHANOWSKIEGO,Gdańsk,18.6402112,54.39397170000001,4,1,1,2,1,19,2,2,1,32,Letnica,2019,7,19,17,4,Friday
164,2019-07-20 18:00:00,GDAŃSK ALEJA ZWYCIĘSTWA  24  / PIRAMOWICZA,Gdańsk,18.620962948219077,54.3748073,6,3,1,1,1,65,1,2,1,27,Wrzeszcz Górny,2019,7,20,18,5,Saturday
165,2019-07-22 07:30:00,GDAŃSK JAŚKOWA DOLINA  / MATUSZEWSKIEGO,Gdańsk,18.5873271,54.35859,2,1,1,2,1,26,2,1,1,34,Piecki-Migowo,2019,7,22,7,0,Monday
166,2019-07-23 14:30:00,GDAŃSK ALEJA JANA PAWŁA II  / JELITKOWSKI DWÓR,Gdańsk,18.6089715,54.4010377,1,1,1,1,1,23,2,1,1,26,Zaspa-Rozstaje,2019,7,23,14,1,Tuesday
167,2019-07-25 16:40:00,GDAŃSK ALEJA GRUNWALDZKA  472,Gdańsk,18.5710714,54.4025175,6,3,1,1,1,31,1,2,1,32,Oliwa,2019,7,25,16,3,Thursday
168,2019-07-22 19:05:00,GDAŃSK TRAKT ŚW.WOJCIECHA  317,Gdańsk,18.637604481502247,54.28735010000001,4,2,1,1,1,38,0,0,0,0,Orunia-w. Wojciech-Lipce,2019,7,22,19,0,Monday
169,2019-07-25 23:30:00,GDAŃSK ALEJA GRUNWALDZKA  99,Gdańsk,18.6067323,54.37858489999999,6,6,1,1,2,22,0,0,0,0,Wrzeszcz Górny,2019,7,25,23,3,Thursday
170,2019-07-26 07:20:00,GDAŃSK BULOŃSKA  / BUDAPESZTAŃSKA,Gdańsk,18.5760751,54.3523464,1,1,1,1,1,35,2,2,1,41,Piecki-Migowo,2019,7,26,7,4,Friday
171,2019-07-26 17:55:00,GDAŃSK ALEJA GRUNWALDZKA  / PIASTOWSKA,Gdańsk,18.570978,54.4023864,2,1,1,2,1,29,2,2,1,38,Oliwa,2019,7,26,17,4,Friday
172,2019-07-26 18:20:00,GDAŃSK SUCHARSKIEGO  / BUDZYSZA,Gdańsk,18.6908785,54.3597911,6,6,1,2,0,85,0,0,0,0,Przeróbka,2019,7,26,18,4,Friday
173,2019-07-27 19:50:00,GDAŃSK CHŁOPSKA  18  / OBROŃCÓW WYBRZEŻA,Gdańsk,18.590106299377833,54.4076556,3,2,1,2,2,6,0,0,0,0,Przymorze Wielkie,2019,7,27,19,5,Saturday
174,2019-07-28 12:25:00,GDAŃSK SPACEROWA  / KARWIEŃSKA,Gdańsk,18.5547188,54.40927979999999,1,1,1,2,1,50,2,2,1,36,Oliwa,2019,7,28,12,6,Sunday
175,2019-07-29 14:10:00,GDAŃSK ALEJA ZWYCIĘSTWA  / HALLERA,Gdańsk,18.6411774,54.3619077,4,1,1,2,1,35,2,2,1,47,Anio³ki,2019,7,29,14,0,Monday
176,2019-07-30 13:30:00,GDAŃSK ALEJA ZWYCIĘSTWA  24  / PIRAMOWICZA,Gdańsk,18.620962948219077,54.3748073,2,1,1,2,1,23,2,2,1,35,Wrzeszcz Górny,2019,7,30,13,1,Tuesday
177,2019-07-31 13:10:00,GDAŃSK SKŁODOWSKIEJ  3,Gdańsk,18.6288589,54.36624079999999,3,8,1,0,1,0,2,0,0,0,Anio³ki,2019,7,31,13,2,Wednesday
178,2019-08-02 14:15:00,GDAŃSK CHŁOPSKA  / POMORSKA,Gdańsk,18.5883884,54.4108171,1,1,1,1,1,27,0,0,0,0,Przymorze Ma³e,2019,8,2,14,4,Friday
179,2019-08-03 10:30:00,GDAŃSK HALLERA  / PŁAŻYŃSKIEGO,Gdańsk,18.6224497,54.3990535,1,1,1,1,1,71,2,2,1,69,Wrzeszcz Dolny,2019,8,3,10,5,Saturday
180,2019-08-03 17:25:00,GDAŃSK WAŁY JAGIELLOŃSKIE  / HUCISKO,Gdańsk,18.6464949,54.3510774,2,1,1,2,1,19,2,1,1,30,ródmiecie,2019,8,3,17,5,Saturday
181,2019-08-05 18:00:00,GDAŃSK ŁĄKOWA  / DŁUGIE OGRODY,Gdańsk,18.6635391,54.3455433,1,3,1,2,1,18,2,2,1,43,ródmiecie,2019,8,5,18,0,Monday
182,2019-08-06 11:20:00,GDAŃSK ŁOSTOWICKA  / WOJSKIEGO,Gdańsk,18.600785,54.3391206,2,1,1,2,1,22,2,2,1,79,Ujecisko-£ostowice,2019,8,6,11,1,Tuesday
183,2019-08-06 09:50:00,GDAŃSK ALEJA GRUNWALDZKA  / BAŻYŃSKIEGO,Gdańsk,18.570978,54.4023864,2,1,1,1,1,15,2,2,1,34,Oliwa,2019,8,6,9,1,Tuesday
184,2019-08-07 11:10:00,GDAŃSK HUCISKO  4,Gdańsk,18.6457634,54.351733,1,1,1,2,1,0,2,2,1,34,ródmiecie,2019,8,7,11,2,Wednesday
185,2019-08-07 16:30:00,GDAŃSK KOŚCIUSZKI  / KILIŃSKIEGO,Gdańsk,18.6223718,54.3881555,2,1,1,2,1,25,2,1,1,22,Wrzeszcz Dolny,2019,8,7,16,2,Wednesday
186,2019-08-07 18:40:00,GDAŃSK ELBLĄSKA  / OPŁOTKI,Gdańsk,18.7205581,54.3445517,2,1,1,2,1,39,2,1,1,47,Rudniki,2019,8,7,18,2,Wednesday
187,2019-08-08 07:20:00,GDAŃSK KARTUSKA  / ZAKOPIAŃSKA,Gdańsk,18.5381467,54.3456959,6,1,1,2,1,28,2,1,1,49,Jasieñ,2019,8,8,7,3,Thursday
188,2019-08-08 18:40:00,GDAŃSK ELBLĄSKA  79,Gdańsk,18.6770013,54.34962760000001,5,3,1,1,1,38,2,2,1,30,Rudniki,2019,8,8,18,3,Thursday
189,2019-08-09 06:40:00,GDAŃSK HALLERA  / WCZASY,Gdańsk,18.6224497,54.3990535,1,1,1,1,1,41,2,2,1,62,Wrzeszcz Dolny,2019,8,9,6,4,Friday
190,2019-08-09 20:20:00,GDAŃSK PODWALE STAROMIEJSKIE  108,Gdańsk,18.649746194275046,54.35275885,1,1,1,2,1,28,0,2,1,49,ródmiecie,2019,8,9,20,4,Friday
191,2019-08-06 07:13:00,GDAŃSK CHRZANOWSKIEGO  / SZYMANOWSKIEGO,Gdańsk,18.5882359,54.38048610000001,1,1,1,2,1,0,0,0,0,0,Wrzeszcz Górny,2019,8,6,7,1,Tuesday
192,2019-08-12 07:30:00,GDAŃSK KARTUSKA  193,Gdańsk,18.607301365648347,54.34906095,6,1,1,2,1,26,2,1,1,28,Siedlce,2019,8,12,7,0,Monday
193,2019-08-12 11:30:00,GDAŃSK ALEJA GRUNWALDZKA  / BITWY OLIWSKIEJ,Gdańsk,18.570978,54.4023864,2,6,1,2,1,51,2,2,1,77,Oliwa,2019,8,12,11,0,Monday
194,2019-08-12 16:00:00,GDAŃSK ALEJA GRUNWALDZKA  / MISZEWSKIEGO,Gdańsk,18.570978,54.4023864,2,6,1,2,1,26,2,1,1,56,Oliwa,2019,8,12,16,0,Monday
195,2019-08-13 13:50:00,GDAŃSK ANGIELSKA GROBLA  / SIENNICKA,Gdańsk,18.6671036,54.35070279999999,2,1,1,2,1,60,0,0,0,0,ródmiecie,2019,8,13,13,1,Tuesday
196,2019-08-14 13:00:00,GDAŃSK CHRZANOWSKIEGO  25,Gdańsk,18.5882359,54.38048610000001,1,1,1,2,1,37,2,2,1,19,Wrzeszcz Górny,2019,8,14,13,2,Wednesday
197,2019-08-14 11:30:00,GDAŃSK KARTUSKA  126,Gdańsk,18.61846299277961,54.34862135,2,1,1,2,1,26,2,1,1,48,Siedlce,2019,8,14,11,2,Wednesday
198,2019-08-14 11:30:00,GDAŃSK KONOPNICKIEJ  16,Gdańsk,18.6090227125,54.37813835,3,1,1,1,1,35,2,2,1,20,Wrzeszcz Górny,2019,8,14,11,2,Wednesday
199,2019-08-14 13:30:00,GDAŃSK NOWE OGRODY  / STRZELECKA,Gdańsk,18.6373587,54.3515953,2,1,1,1,1,77,2,2,1,41,ródmiecie,2019,8,14,13,2,Wednesday
200,2019-08-15 14:10:00,GDAŃSK HALLERA  / KOLONIA URODA,Gdańsk,18.6224497,54.3990535,2,1,1,1,1,39,2,2,1,26,Wrzeszcz Dolny,2019,8,15,14,3,Thursday
201,2019-08-16 13:25:00,GDAŃSK NIECAŁA  / SZKLANA HUTA,Gdańsk,18.6501634,54.3899753,1,1,1,2,1,12,2,2,1,56,Letnica,2019,8,16,13,4,Friday
202,2019-08-15 16:35:00,GDAŃSK CHŁOPSKA  / JAGIELLOŃSKA,Gdańsk,18.5883884,54.4108171,1,1,1,1,1,72,2,1,1,63,Przymorze Ma³e,2019,8,15,16,3,Thursday
203,2019-08-16 17:15:00,GDAŃSK RAJSKA 1,Gdańsk,18.647388600000006,54.3566412,6,5,1,2,1,50,2,2,1,42,ródmiecie,2019,8,16,17,4,Friday
204,2019-08-18 15:00:00,GDAŃSK TRAKT ŚW.WOJCIECHA  330,Gdańsk,18.630557634717988,54.30057115,5,1,1,2,1,12,2,1,1,54,Orunia-w. Wojciech-Lipce,2019,8,18,15,6,Sunday
205,2019-08-16 19:10:00,GDAŃSK KARTUSKA,Gdańsk,18.5381467,54.3456959,1,4,1,2,1,33,2,2,1,68,Jasieñ,2019,8,16,19,4,Friday
206,2019-08-20 15:15:00,GDAŃSK KARTUSKA  / ZAKOPIAŃSKA,Gdańsk,18.5381467,54.3456959,2,1,1,2,1,86,2,1,1,58,Jasieñ,2019,8,20,15,1,Tuesday
207,2019-08-21 13:40:00,GDAŃSK SUBISŁAWA  19,Gdańsk,18.5725939,54.4174768,1,1,1,2,1,39,2,2,1,60,¯abianka-Wejhera-Jelitkowo-Tysi¹clecia,2019,8,21,13,2,Wednesday
208,2019-08-22 15:45:00,GDAŃSK ALEJA ZWYCIĘSTWA  13,Gdańsk,18.62797237696968,54.37119795,6,3,1,2,1,28,1,1,1,49,Anio³ki,2019,8,22,15,3,Thursday
209,2019-08-21 20:35:00,GDAŃSK ALEJA ZWYCIĘSTWA  2,Gdańsk,18.6406069,54.36252320000001,6,1,1,1,1,49,1,2,2,36,Anio³ki,2019,8,21,20,2,Wednesday
210,2019-08-22 19:10:00,GDAŃSK ALEJA GRUNWALDZKA  49,Gdańsk,18.6120508,54.376845,6,1,1,2,1,22,2,2,1,23,Wrzeszcz Górny,2019,8,22,19,3,Thursday
211,2019-08-22 20:58:00,GDAŃSK JABŁONIOWA  35,Gdańsk,18.553161516720344,54.3286664,3,6,1,1,1,30,0,0,0,0,Jasieñ,2019,8,22,20,3,Thursday
212,2019-08-23 16:20:00,GDAŃSK MYŚLIWSKA  57,Gdańsk,18.55973267649456,54.3503241,1,10,1,2,1,27,0,0,0,0,Piecki-Migowo,2019,8,23,16,4,Friday
213,2019-08-23 16:10:00,GDAŃSK NORWIDA  / HEMARA,Gdańsk,18.592813600000003,54.3811356,1,4,1,1,1,32,0,1,1,26,Wrzeszcz Górny,2019,8,23,16,4,Friday
214,2019-08-23 19:30:00,GDAŃSK SOBIESKIEGO  / JAROWA,Gdańsk,18.6108179,54.36149870000001,1,1,1,2,2,30,2,2,1,70,Wrzeszcz Górny,2019,8,23,19,4,Friday
215,2019-08-24 14:05:00,GDAŃSK ALEJA GRUNWALDZKA  / BAŻYŃSKIEGO,Gdańsk,18.570978,54.4023864,2,1,1,2,1,43,2,2,1,39,Oliwa,2019,8,24,14,5,Saturday
216,2019-08-19 20:00:00,GDAŃSK DRAGANA  / WITOSA,Gdańsk,18.61143898733949,54.34009305,2,6,1,2,2,62,0,0,1,0,Che³m,2019,8,19,20,0,Monday
217,2019-08-26 15:50:00,GDAŃSK RZECZYPOSPOLITEJ  / KOŁOBRZESKA,Gdańsk,18.6038269,54.39600160000001,2,1,1,2,1,32,2,1,1,78,Zaspa-Rozstaje,2019,8,26,15,0,Monday
218,2019-08-27 15:35:00,GDAŃSK PODWALE PRZEDMIEJSKIE,Gdańsk,18.6690184,54.3477861,3,2,1,1,1,10,0,0,0,0,ródmiecie,2019,8,27,15,1,Tuesday
219,2019-08-27 21:45:00,GDAŃSK WAŁY PIASTOWSKIE  1,Gdańsk,18.646475724244638,54.3584395,1,3,1,2,1,51,2,2,1,57,ródmiecie,2019,8,27,21,1,Tuesday
220,2019-08-28 14:00:00,GDAŃSK JAŚKOWA DOLINA  / BATOREGO,Gdańsk,18.5873271,54.35859,4,1,1,2,1,34,2,2,1,69,Piecki-Migowo,2019,8,28,14,2,Wednesday
221,2019-08-28 13:10:00,GDAŃSK NOWE OGRODY  / STRZELECKA,Gdańsk,18.6373587,54.3515953,2,1,1,2,1,22,2,2,1,47,ródmiecie,2019,8,28,13,2,Wednesday
222,2019-08-30 16:19:00,GDAŃSK ALEJA GRUNWALDZKA  103,Gdańsk,18.605562055465228,54.3793548,6,1,1,2,1,33,2,2,1,37,Wrzeszcz Górny,2019,8,30,16,4,Friday
223,2019-08-31 19:10:00,GDAŃSK 3 MAJA  / HUCISKO,Gdańsk,18.6415935,54.3489649,2,1,1,2,1,46,2,2,1,29,ródmiecie,2019,8,31,19,5,Saturday
224,2019-09-01 13:20:00,GDAŃSK WAWELSKA  4,Gdańsk,18.611932124089527,54.32838445,1,1,1,2,1,8,2,1,1,31,Che³m,2019,9,1,13,6,Sunday
225,2019-09-02 13:10:00,GDAŃSK MIAŁKI SZLAK,Gdańsk,18.7023385,54.3498091,6,3,1,2,1,62,1,2,1,49,Rudniki,2019,9,2,13,0,Monday
226,2019-09-03 11:35:00,GDAŃSK ALEJA GRUNWALDZKA  / BITWY OLIWSKIEJ,Gdańsk,18.570978,54.4023864,6,1,1,2,1,70,2,2,1,75,Oliwa,2019,9,3,11,1,Tuesday
227,2019-09-03 18:40:00,GDAŃSK POWSTAŃCÓW WARSZAWSKICH  / DĄBROWSKIEGO,Gdańsk,18.6341863,54.3532463,1,1,1,2,1,0,2,2,1,33,Siedlce,2019,9,3,18,1,Tuesday
228,2019-09-03 16:15:00,GDAŃSK ALEJA ZWYCIĘSTWA  13,Gdańsk,18.62797237696968,54.37119795,6,3,1,1,1,25,1,1,1,25,Anio³ki,2019,9,3,16,1,Tuesday
229,2019-09-04 12:00:00,GDAŃSK SŁOWACKIEGO,Gdańsk,18.5897603,54.380049,2,1,1,2,1,29,2,2,1,41,Wrzeszcz Górny,2019,9,4,12,2,Wednesday
230,2019-09-04 17:00:00,GDAŃSK STRZELCÓW KARPACKICH  / PLATYNOWA,Gdańsk,18.616841,54.3237596,1,1,1,2,1,11,2,2,1,40,Orunia Górna - Gdañsk Po³udnie,2019,9,4,17,2,Wednesday
231,2019-09-04 17:20:00,GDAŃSK KOŁOBRZESKA  / SZCZECIŃSKA,Gdańsk,18.5794561,54.40202270000001,1,1,1,1,1,28,2,2,1,49,Przymorze Ma³e,2019,9,4,17,2,Wednesday
232,2019-09-05 07:45:00,GDAŃSK NIEPOŁOMICKA  / SREBRNA,Gdańsk,18.6031438,54.3056552,4,1,1,1,1,34,2,1,1,33,Orunia Górna - Gdañsk Po³udnie,2019,9,5,7,3,Thursday
233,2019-09-06 14:00:00,GDAŃSK MARYNARKI POLSKIEJ  / NARWICKA,Gdańsk,18.635465,54.3703153,2,1,1,2,1,64,2,2,1,53,M³yniska,2019,9,6,14,4,Friday
234,2019-09-06 12:19:00,GDAŃSK ŚWIĘTOKRZYSKA  / HAVLA,Gdańsk,18.5856317,54.317628000000006,2,1,1,1,1,32,2,2,1,53,Ujecisko-£ostowice,2019,9,6,12,4,Friday
235,2019-09-07 11:39:00,GDAŃSK JANTAROWA 17,Gdańsk,18.5988371,54.42467360000001,6,1,1,1,1,73,1,2,1,43,¯abianka-Wejhera-Jelitkowo-Tysi¹clecia,2019,9,7,11,5,Saturday
236,2019-09-03 11:30:00,GDAŃSK KOŁOBRZESKA  / RZECZYPOSPOLITEJ,Gdańsk,18.5794561,54.40202270000001,1,1,1,1,1,63,2,1,1,38,Przymorze Ma³e,2019,9,3,11,1,Tuesday
237,2019-09-10 10:45:00,GDAŃSK OGARNA  / POCZTOWA,Gdańsk,18.6558682,54.34670920000001,1,8,1,0,1,0,2,0,0,0,ródmiecie,2019,9,10,10,1,Tuesday
238,2019-09-11 07:35:00,GDAŃSK ŚWIĘTOKRZYSKA  35,Gdańsk,18.599669184109683,54.32123445000001,6,1,1,2,1,14,2,2,1,60,Ujecisko-£ostowice,2019,9,11,7,2,Wednesday
239,2019-09-11 17:00:00,GDAŃSK NOWY ŚWIAT  / WODNIKA,Gdańsk,18.4514173,54.41534870000001,1,1,1,1,1,82,2,2,1,34,Osowa,2019,9,11,17,2,Wednesday
240,2019-09-11 16:55:00,GDAŃSK RAJSKA 1,Gdańsk,18.647388600000006,54.3566412,1,1,1,2,1,22,2,2,1,44,ródmiecie,2019,9,11,16,2,Wednesday
241,2019-09-12 09:00:00,GDAŃSK MATUSZEWSKIEGO  / JAŚKOWA DOLINA,Gdańsk,18.5804667,54.360155000000006,2,1,1,2,1,43,2,1,1,63,Piecki-Migowo,2019,9,12,9,3,Thursday
242,2019-09-12 13:20:00,GDAŃSK ALEJA JANA PAWŁA II  48,Gdańsk,18.610421015823825,54.4013678,2,1,1,1,1,84,2,2,1,53,Zaspa-Rozstaje,2019,9,12,13,3,Thursday
243,2019-09-12 16:00:00,GDAŃSK BARNIEWICKA  / PEGAZA,Gdańsk,18.4664978,54.4345172,1,1,1,2,1,9,2,2,1,64,Osowa,2019,9,12,16,3,Thursday
244,2019-09-13 18:00:00,GDAŃSK PODWALE PRZEDMIEJSKIE  / CHMIELNA,Gdańsk,18.6690184,54.3477861,4,1,1,1,1,31,2,2,1,52,ródmiecie,2019,9,13,18,4,Friday
245,2019-09-16 14:15:00,GDAŃSK WYZWOLENIA  / KASZTANOWA,Gdańsk,18.6633192,54.39988520000001,1,5,1,2,1,36,2,2,1,38,Nowy Port,2019,9,16,14,0,Monday
246,2019-09-18 10:54:00,GDAŃSK GOSPODY  6,Gdańsk,18.580617987903224,54.42055429999999,4,1,1,1,1,49,2,1,1,75,¯abianka-Wejhera-Jelitkowo-Tysi¹clecia,2019,9,18,10,2,Wednesday
247,2019-09-19 11:40:00,GDAŃSK JAGIELLOŃSKA  / CHŁOPSKA,Gdańsk,18.5886098,54.412392,4,2,1,2,1,80,0,0,0,0,Przymorze Wielkie,2019,9,19,11,3,Thursday
248,2019-09-20 11:50:00,GDAŃSK WINCENTEGO POLA  / GRUNWALDZKA,Gdańsk,18.5952848,54.3857406,1,1,1,1,1,21,2,2,1,25,Wrzeszcz Górny,2019,9,20,11,4,Friday
249,2019-09-14 18:15:00,GDAŃSK HALLERA  / TOWAROWA,Gdańsk,18.6224497,54.3990535,3,1,1,2,1,35,2,2,1,49,Wrzeszcz Dolny,2019,9,14,18,5,Saturday
250,2019-09-23 15:25:00,GDAŃSK PIEKARNICZA  10,Gdańsk,18.58900823253105,54.35317965,1,1,1,1,1,24,2,2,1,57,Piecki-Migowo,2019,9,23,15,0,Monday
251,2019-09-24 15:30:00,GDAŃSK ŁĄKOWA,Gdańsk,18.6635391,54.3455433,9,2,1,2,1,8,0,0,0,0,ródmiecie,2019,9,24,15,1,Tuesday
252,2019-09-24 19:30:00,GDAŃSK ALEJA GRUNWALDZKA  / SZYMANOWSKIEGO,Gdańsk,18.570978,54.4023864,2,1,1,2,1,42,2,2,1,64,Oliwa,2019,9,24,19,1,Tuesday
253,2019-09-27 10:25:00,GDAŃSK KACZYŃSKIEGO  28,Gdańsk,18.6017322,54.409050199999996,4,1,1,1,1,51,2,2,1,62,Przymorze Wielkie,2019,9,27,10,4,Friday
254,2019-09-27 10:56:00,GDAŃSK OSTROŁĘCKA  2,Gdańsk,18.586594237,54.33052320000001,3,2,1,1,1,64,0,0,0,0,Ujecisko-£ostowice,2019,9,27,10,4,Friday
255,2019-09-27 14:12:00,GDAŃSK ALEJA GRUNWALDZKA  195,Gdańsk,18.59306762724533,54.3867764,3,1,1,2,1,16,2,2,1,44,Wrzeszcz Górny,2019,9,27,14,4,Friday
256,2019-09-29 13:15:00,GDAŃSK LEGIONÓW  1,Gdańsk,18.6106785,54.3871568,2,1,1,2,1,0,2,0,1,0,Wrzeszcz Dolny,2019,9,29,13,6,Sunday
257,2019-09-27 09:59:00,GDAŃSK ALEJA GRUNWALDZKA  276,Gdańsk,18.573893554012045,54.39981915,2,1,1,2,1,22,0,0,1,0,Oliwa,2019,9,27,9,4,Friday
258,2019-10-02 08:03:00,GDAŃSK ALEJA GRUNWALDZKA  / JAŚKOWA DOLINA,Gdańsk,18.570978,54.4023864,2,1,1,1,1,20,2,2,1,35,Oliwa,2019,10,2,8,2,Wednesday
259,2019-10-02 14:35:00,GDAŃSK KOŁOBRZESKA  63,Gdańsk,18.578013,54.4017694,2,1,1,1,1,21,2,2,1,79,Przymorze Ma³e,2019,10,2,14,2,Wednesday
260,2019-10-04 07:45:00,GDAŃSK KARTUSKA  17,Gdańsk,18.634438600000006,54.35126500000001,6,1,1,2,1,31,2,1,1,28,Siedlce,2019,10,4,7,4,Friday
261,2019-10-07 14:15:00,GDAŃSK SUCHARSKIEGO  / LENARTOWICZA,Gdańsk,18.6908785,54.3597911,2,1,1,2,1,83,2,1,1,56,Przeróbka,2019,10,7,14,0,Monday
262,2019-10-07 15:00:00,GDAŃSK KRASICKIEGO  6,Gdańsk,18.6443132,54.40616110000001,1,1,1,2,1,71,2,1,1,35,Brzeno,2019,10,7,15,0,Monday
263,2019-10-07 19:10:00,GDAŃSK ZAKOPIAŃSKA  / KARTUSKA,Gdańsk,18.6244939,54.35050989999999,1,1,1,2,1,38,2,1,1,31,Siedlce,2019,10,7,19,0,Monday
264,2019-10-09 08:30:00,GDAŃSK ŁOSTOWICKA  24,Gdańsk,18.60249305,54.34318875,6,1,1,2,1,32,2,2,1,50,Siedlce,2019,10,9,8,2,Wednesday
265,2019-10-09 19:10:00,GDAŃSK SIKORSKIEGO  / WITOSA,Gdańsk,18.6216681,54.3453997,1,1,1,2,1,10,2,2,1,35,Che³m,2019,10,9,19,2,Wednesday
266,2019-10-10 16:40:00,GDAŃSK LESZCZYNOWA  52,Gdańsk,18.55810406025943,54.33218445,1,1,1,2,1,12,2,1,1,34,Jasieñ,2019,10,10,16,3,Thursday
267,2019-10-10 18:20:00,GDAŃSK ALEJA GRUNWALDZKA  5,Gdańsk,18.619813554641755,54.37519685,6,1,1,2,1,35,2,1,1,50,Wrzeszcz Górny,2019,10,10,18,3,Thursday
268,2019-10-11 19:15:00,GDAŃSK LESZCZYŃSKICH  / CHROBREGO,Gdańsk,18.6171429,54.39476,4,1,1,2,1,50,2,2,1,31,Zaspa-Rozstaje,2019,10,11,19,4,Friday
269,2019-10-14 20:10:00,GDAŃSK PIEKARNICZA  / LEMA,Gdańsk,18.5918281,54.3518539,1,1,1,2,1,37,2,2,1,26,Siedlce,2019,10,14,20,0,Monday
270,2019-10-15 17:05:00,GDAŃSK DROGA ZIELONA  / GOSPODY,Gdańsk,18.651068,54.3876698,2,1,1,2,1,23,2,2,1,32,Letnica,2019,10,15,17,1,Tuesday
271,2019-10-16 16:30:00,GDAŃSK HYNKA  / BRACI LEWONIEWSKICH,Gdańsk,18.5880923,54.39668440000001,2,1,1,2,1,18,2,1,1,29,Zaspa-M³yniec,2019,10,16,16,2,Wednesday
272,2019-10-18 19:30:00,GDAŃSK BEETHOVENA  11,Gdańsk,18.615726347290078,54.35570429999999,1,1,1,2,1,26,1,1,1,29,Suchanino,2019,10,18,19,4,Friday
273,2019-10-19 11:35:00,GDAŃSK ALEJA ZWYCIĘSTWA  24  / PIRAMOWICZA,Gdańsk,18.620962948219077,54.3748073,2,1,1,1,1,58,2,1,1,47,Wrzeszcz Górny,2019,10,19,11,5,Saturday
